Begin
Calibrating...OK
DMP Initializing...OK
1	0.01	0.01	-0.23	1.00	0.02	0.03	-0.00
2	0.03	0.01	-0.15	1.00	0.02	0.03	-0.00
3	0.03	0.01	-0.09	1.00	0.02	0.03	-0.00
4	0.04	0.01	-0.05	1.00	0.02	0.03	-0.00
5	0.05	0.01	-0.02	1.00	0.02	0.03	-0.00
6	0.05	0.02	0.01	1.00	0.02	0.03	-0.00
7	0.05	0.02	0.02	1.00	0.02	0.02	-0.00
8	0.05	0.02	0.03	1.00	0.02	0.02	-0.00
9	0.06	0.02	0.04	1.00	0.02	0.02	-0.00
10	0.06	0.02	0.05	1.00	0.02	0.02	-0.00
11	0.06	0.02	0.06	1.00	0.02	0.02	-0.00
12	0.06	0.02	0.06	1.00	0.02	0.02	-0.00
13	0.06	0.02	0.06	1.00	0.02	0.02	-0.00
14	0.06	0.02	0.07	1.00	0.02	0.02	-0.00
15	0.05	0.02	0.07	1.00	0.02	0.02	-0.00
16	0.05	0.02	0.07	1.00	0.02	0.02	-0.00
17	0.06	0.02	0.07	1.00	0.02	0.02	-0.00
18	0.06	0.03	0.07	1.00	0.02	0.02	-0.00
19	0.06	0.03	0.07	1.00	0.02	0.02	-0.00
20	0.06	0.03	0.07	1.00	0.02	0.02	-0.00
21	0.06	0.03	0.07	1.00	0.02	0.02	-0.00
22	0.06	0.03	0.07	1.00	0.02	0.02	-0.00
23	0.06	0.03	0.07	1.00	0.02	0.02	-0.00
24	0.05	0.03	0.07	1.00	0.02	0.02	-0.00
25	0.05	0.03	0.07	1.00	0.02	0.02	-0.00
26	0.05	0.03	0.07	1.00	0.02	0.02	-0.00
27	0.05	0.03	0.07	1.00	0.02	0.02	-0.00
28	0.05	0.03	0.07	1.00	0.02	0.02	-0.00
29	0.05	0.03	0.07	1.00	0.02	0.02	-0.00
30	0.05	0.03	0.07	1.00	0.02	0.02	-0.00
31	0.05	0.03	0.07	1.00	0.01	0.02	-0.00
32	0.05	0.03	0.07	1.00	0.01	0.02	-0.00
33	0.05	0.03	0.07	1.00	0.01	0.02	-0.00
34	0.05	0.03	0.07	1.00	0.01	0.02	-0.00
35	0.05	0.03	0.07	1.00	0.01	0.02	-0.00
36	0.05	0.03	0.07	1.00	0.01	0.02	-0.00
37	0.05	0.03	0.07	1.00	0.01	0.02	-0.00
38	0.05	0.03	0.07	1.00	0.01	0.02	-0.00
39	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
40	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
41	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
42	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
43	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
44	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
45	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
46	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
47	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
48	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
49	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
50	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
51	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
52	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
53	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
54	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
55	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
56	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
57	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
58	0.04	0.04	0.07	1.00	0.01	0.02	-0.00
59	0.04	0.04	0.07	1.00	0.01	0.02	-0.00
60	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
61	0.04	0.04	0.07	1.00	0.01	0.02	-0.00
62	0.05	0.04	0.07	1.00	0.01	0.02	-0.00
63	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
64	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
65	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
66	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
67	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
68	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
69	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
70	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
71	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
72	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
73	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
74	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
75	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
76	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
77	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
78	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
79	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
80	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
81	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
82	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
83	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
84	0.04	0.05	0.07	1.00	0.01	0.02	-0.00
85	0.04	0.05	0.07	1.00	0.00	0.02	-0.00
86	0.04	0.05	0.07	1.00	0.00	0.02	-0.00
87	0.04	0.05	0.07	1.00	0.00	0.02	-0.00
88	0.04	0.05	0.07	1.00	0.00	0.02	-0.00
89	0.04	0.05	0.07	1.00	0.00	0.02	-0.00
90	0.04	0.05	0.07	1.00	0.00	0.02	-0.00
91	0.04	0.06	0.07	1.00	0.00	0.02	-0.00
92	0.04	0.05	0.07	1.00	0.00	0.02	-0.00
93	0.04	0.05	0.07	1.00	0.00	0.02	-0.00
94	0.04	0.06	0.07	1.00	0.00	0.02	-0.00
95	0.04	0.06	0.07	1.00	0.00	0.02	-0.00
96	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
97	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
98	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
99	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
100	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
101	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
102	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
103	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
104	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
105	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
106	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
107	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
108	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
109	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
110	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
111	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
112	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
113	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
114	0.04	0.06	0.07	1.00	0.00	0.01	-0.00
115	0.04	0.06	0.08	1.00	0.00	0.01	-0.00
116	0.04	0.06	0.08	1.00	0.00	0.01	-0.00
117	0.04	0.06	0.08	1.00	0.00	0.01	-0.00
118	0.04	0.06	0.08	1.00	0.00	0.01	-0.00
119	0.04	0.06	0.08	1.00	0.00	0.01	-0.00
120	0.03	0.06	0.07	1.00	0.00	0.01	-0.00
121	0.03	0.06	0.07	1.00	0.00	0.01	-0.00
122	0.03	0.06	0.07	1.00	0.00	0.01	-0.00
123	0.03	0.06	0.07	1.00	0.00	0.01	-0.00
124	0.03	0.06	0.07	1.00	0.00	0.01	-0.00
125	0.03	0.06	0.07	1.00	0.00	0.01	-0.00
126	0.03	0.06	0.07	1.00	0.00	0.01	-0.00
127	0.03	0.06	0.07	1.00	-0.00	0.01	-0.00
128	0.03	0.06	0.06	1.00	-0.00	0.01	-0.00
129	0.03	0.06	0.06	1.00	-0.00	0.01	-0.00
130	0.03	0.06	0.06	1.00	-0.00	0.01	-0.00
131	0.03	0.06	0.06	1.00	-0.00	0.01	-0.00
132	0.03	0.06	0.06	1.00	-0.00	0.01	-0.00
133	0.03	0.06	0.06	1.00	-0.00	0.01	-0.00
134	0.03	0.06	0.06	1.00	-0.00	0.01	-0.00
135	0.03	0.06	0.07	1.00	-0.00	0.01	-0.00
136	0.03	0.06	0.07	1.00	-0.00	0.01	-0.01
137	0.04	0.06	0.07	1.00	-0.00	0.01	-0.01
138	0.04	0.06	0.07	1.00	-0.00	0.01	-0.01
139	0.04	0.06	0.07	1.00	-0.00	0.01	-0.01
140	0.04	0.06	0.08	1.00	-0.00	0.01	-0.01
141	0.04	0.06	0.08	1.00	-0.00	0.01	-0.01
142	0.04	0.06	0.08	1.00	-0.00	0.01	-0.01
143	0.04	0.07	0.08	1.00	-0.00	0.01	-0.01
144	0.04	0.07	0.08	1.00	-0.00	0.01	-0.01
145	0.04	0.07	0.08	1.00	-0.00	0.01	-0.01
146	0.04	0.07	0.07	1.00	-0.00	0.01	-0.01
147	0.04	0.07	0.07	1.00	-0.00	0.01	-0.01
148	0.03	0.07	0.07	1.00	-0.00	0.01	-0.01
149	0.03	0.07	0.07	1.00	-0.00	0.01	-0.01
150	0.03	0.07	0.07	1.00	-0.00	0.01	-0.01
151	0.03	0.08	0.07	1.00	-0.00	0.01	-0.01
152	0.03	0.08	0.07	1.00	-0.00	0.01	-0.01
153	0.03	0.08	0.07	1.00	-0.00	0.01	-0.01
154	0.03	0.08	0.06	1.00	-0.00	0.01	-0.01
155	0.03	0.08	0.06	1.00	-0.00	0.01	-0.01
156	0.02	0.08	0.06	1.00	-0.00	0.01	-0.01
157	0.02	0.08	0.06	1.00	-0.00	0.01	-0.01
158	0.02	0.08	0.06	1.00	-0.00	0.01	-0.01
159	0.02	0.08	0.06	1.00	-0.00	0.01	-0.01
160	0.02	0.07	0.06	1.00	-0.00	0.01	-0.01
161	0.02	0.07	0.06	1.00	-0.00	0.01	-0.01
162	0.03	0.07	0.07	1.00	-0.00	0.01	-0.01
163	0.03	0.07	0.07	1.00	-0.00	0.01	-0.01
164	0.03	0.07	0.07	1.00	-0.00	0.01	-0.01
165	0.03	0.07	0.07	1.00	-0.00	0.01	-0.01
166	0.03	0.07	0.08	1.00	-0.00	0.01	-0.01
167	0.03	0.07	0.08	1.00	-0.00	0.01	-0.01
168	0.03	0.07	0.08	1.00	-0.00	0.01	-0.01
169	0.03	0.07	0.08	1.00	-0.00	0.01	-0.01
170	0.03	0.07	0.08	1.00	-0.00	0.01	-0.01
171	0.03	0.07	0.08	1.00	-0.00	0.01	-0.01
172	0.03	0.07	0.08	1.00	-0.00	0.01	-0.01
173	0.03	0.07	0.07	1.00	-0.00	0.01	-0.01
174	0.03	0.07	0.07	1.00	-0.00	0.01	-0.01
175	0.03	0.07	0.07	1.00	-0.00	0.01	-0.01
176	0.03	0.07	0.07	1.00	-0.00	0.01	-0.01
177	0.03	0.07	0.06	1.00	-0.00	0.01	-0.01
178	0.03	0.07	0.06	1.00	-0.00	0.01	-0.01
179	0.03	0.07	0.06	1.00	-0.00	0.01	-0.01
180	0.03	0.07	0.06	1.00	-0.00	0.01	-0.01
181	0.03	0.07	0.06	1.00	-0.00	0.01	-0.01
182	0.02	0.07	0.06	1.00	-0.00	0.01	-0.01
183	0.02	0.08	0.06	1.00	-0.00	0.01	-0.01
184	0.02	0.08	0.06	1.00	-0.00	0.01	-0.01
185	0.02	0.08	0.06	1.00	-0.00	0.01	-0.01
186	0.02	0.08	0.06	1.00	-0.00	0.01	-0.01
187	0.02	0.08	0.06	1.00	-0.00	0.01	-0.01
188	0.02	0.08	0.06	1.00	-0.00	0.01	-0.01
189	0.02	0.08	0.07	1.00	-0.00	0.01	-0.01
190	0.03	0.08	0.07	1.00	-0.00	0.01	-0.01
191	0.03	0.08	0.07	1.00	-0.00	0.01	-0.01
